reviewer_id,experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,holm_adjusted_p,holm_family_size
reviewer_a,E4,pairwise_tournament_vs_evidence_count_control,evidence_count_control,pairwise_tournament,primary,DA,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.02,0.07,0.05,3,1,11,185,"[""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/3"", ""DA_d2_seq100/87""]","[""DA_d2_heldout200b/490""]",0.00634765625,0.05712890625,10
reviewer_a,E4,pairwise_tournament_vs_evidence_count_control,evidence_count_control,pairwise_tournament,primary,DA,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.47,0.555,0.085,74,20,37,69,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/174"", ""DA_d2_seq100/21"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/646"", ""DA_d2_heldout200b/740"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/164"", ""DA_d2_seq100/205"", ""DA_d2_seq100/225"", ""DA_d2_seq100/27"", ""DA_d2_seq100/3"", ""DA_d2_seq100/76"", ""DA_d2_seq100/87""]",0.033143967787505446,0.26515174230004357,10
reviewer_a,E4,pairwise_tournament_vs_evidence_count_control,evidence_count_control,pairwise_tournament,primary,DA,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.49,0.625,0.135,82,16,43,59,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/375"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/486"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/500"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/577"", ""DA_d2_heldout200b/587"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/603"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/650"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/679"", ""DA_d2_heldout200b/730"", ""DA_d2_heldout200b/735"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/111"", ""DA_d2_seq100/132"", ""DA_d2_seq100/174"", ""DA_d2_seq100/21"", ""DA_d2_seq100/219"", ""DA_d2_seq100/229"", ""DA_d2_seq100/243"", ""DA_d2_seq100/246"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/361"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/604"", ""DA_d2_heldout200b/634"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/164"", ""DA_d2_seq100/205"", ""DA_d2_seq100/225"", ""DA_d2_seq100/27"", ""DA_d2_seq100/76""]",0.0005843646280443461,0.004090552396310423,10
reviewer_a,E4,pairwise_tournament_vs_evidence_count_control,evidence_count_control,pairwise_tournament,primary,MCR,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.135,0.29,0.155,21,6,37,136,"[""MCR_seq200b/252"", ""MCR_seq200b/263"", ""MCR_seq200b/301"", ""MCR_seq200b/309"", ""MCR_seq200b/312"", ""MCR_seq200b/317"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/340"", ""MCR_seq200b/407"", ""MCR_seq200b/412"", ""MCR_seq200b/430"", ""MCR_seq200b/451"", ""MCR_seq200b/454"", ""MCR_seq200b/458"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/122"", ""MCR_v1_seq100/16"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/67"", ""MCR_v1_seq100/69"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/144"", ""MCR_v2_seq100/156"", ""MCR_v2_seq100/162"", ""MCR_v2_seq100/169"", ""MCR_v2_seq100/172"", ""MCR_v2_seq100/173"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/178"", ""MCR_v2_seq100/187"", ""MCR_v2_seq100/205"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/211""]","[""MCR_seq200b/251"", ""MCR_seq200b/344"", ""MCR_seq200b/387"", ""MCR_seq200b/406"", ""MCR_v1_seq100/11"", ""MCR_v2_seq100/152""]",1.636124125070637e-06,1.636124125070637e-05,10
reviewer_a,E4,pairwise_tournament_vs_evidence_count_control,evidence_count_control,pairwise_tournament,primary,MCR,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.155,0.155,0.0,12,19,19,150,"[""MCR_seq200b/251"", ""MCR_seq200b/294"", ""MCR_seq200b/313"", ""MCR_seq200b/344"", ""MCR_seq200b/345"", ""MCR_seq200b/391"", ""MCR_seq200b/402"", ""MCR_seq200b/418"", ""MCR_seq200b/420"", ""MCR_seq200b/469"", ""MCR_v1_seq100/126"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/186"", ""MCR_v2_seq100/207"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/241"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/258"", ""MCR_seq200b/326"", ""MCR_seq200b/336"", ""MCR_seq200b/337"", ""MCR_seq200b/340"", ""MCR_seq200b/407"", ""MCR_seq200b/409"", ""MCR_seq200b/451"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/58"", ""MCR_v1_seq100/67"", ""MCR_v1_seq100/84"", ""MCR_v2_seq100/173"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/203"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/211"", ""MCR_v2_seq100/223""]",1.0,1.0,10
reviewer_a,E4,pairwise_tournament_vs_evidence_count_control,evidence_count_control,pairwise_tournament,primary,MCR,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.29,0.445,0.155,45,13,44,98,"[""MCR_seq200b/252"", ""MCR_seq200b/263"", ""MCR_seq200b/294"", ""MCR_seq200b/301"", ""MCR_seq200b/309"", ""MCR_seq200b/312"", ""MCR_seq200b/313"", ""MCR_seq200b/317"", ""MCR_seq200b/345"", ""MCR_seq200b/391"", ""MCR_seq200b/402"", ""MCR_seq200b/412"", ""MCR_seq200b/418"", ""MCR_seq200b/420"", ""MCR_seq200b/430"", ""MCR_seq200b/454"", ""MCR_seq200b/458"", ""MCR_seq200b/469"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/104"", ""MCR_v1_seq100/122"", ""MCR_v1_seq100/126"", ""MCR_v1_seq100/16"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/6"", ""MCR_v1_seq100/69"", ""MCR_v1_seq100/73"", ""MCR_v2_seq100/144"", ""MCR_v2_seq100/156"", ""MCR_v2_seq100/162"", ""MCR_v2_seq100/169"", ""MCR_v2_seq100/170"", ""MCR_v2_seq100/172"", ""MCR_v2_seq100/178"", ""MCR_v2_seq100/186"", ""MCR_v2_seq100/187"", ""MCR_v2_seq100/205"", ""MCR_v2_seq100/207"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/230"", ""MCR_v2_seq100/241"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/258"", ""MCR_seq200b/337"", ""MCR_seq200b/387"", ""MCR_seq200b/406"", ""MCR_seq200b/409"", ""MCR_v1_seq100/11"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/20"", ""MCR_v1_seq100/58"", ""MCR_v1_seq100/84"", ""MCR_v2_seq100/152"", ""MCR_v2_seq100/203"", ""MCR_v2_seq100/223""]",4.710437609395379e-05,0.0004710437609395379,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,ALL,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,400,0.18,0.18,0.0,66,6,6,322,"[""MCR_seq200b/312"", ""MCR_seq200b/451"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/220""]","[""DA_d2_heldout100/334"", ""DA_d2_seq100/186"", ""MCR_seq200b/260"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/418""]",1.0,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,ALL,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,400,0.35,0.355,0.005,127,13,15,245,"[""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/650"", ""DA_d2_seq100/132"", ""DA_d2_seq100/186"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57"", ""MCR_seq200b/260"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/418"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/666"", ""DA_d2_seq100/15"", ""DA_d2_seq100/225"", ""DA_d2_seq100/76"", ""MCR_seq200b/258"", ""MCR_seq200b/298"", ""MCR_seq200b/337"", ""MCR_seq200b/423"", ""MCR_seq200b/451"", ""MCR_v1_seq100/123""]",0.8505540192127228,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,ALL,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,400,0.53,0.535,0.005,200,12,14,174,"[""DA_d2_heldout100/350"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/650"", ""DA_d2_seq100/132"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57"", ""MCR_seq200b/312"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/244""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/666"", ""DA_d2_seq100/15"", ""DA_d2_seq100/225"", ""DA_d2_seq100/76"", ""MCR_seq200b/258"", ""MCR_seq200b/298"", ""MCR_seq200b/337"", ""MCR_seq200b/423"", ""MCR_v1_seq100/123""]",0.8450189828872681,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,DA,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.08,0.07,-0.01,14,2,0,184,[],"[""DA_d2_heldout100/334"", ""DA_d2_seq100/186""]",0.5,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,DA,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.545,0.555,0.01,102,7,9,82,"[""DA_d2_heldout100/334"", ""DA_d2_heldout100/350"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/650"", ""DA_d2_seq100/132"", ""DA_d2_seq100/186"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/666"", ""DA_d2_seq100/15"", ""DA_d2_seq100/225"", ""DA_d2_seq100/76""]",0.803619384765625,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,DA,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.625,0.625,0.0,118,7,7,68,"[""DA_d2_heldout100/350"", ""DA_d2_heldout200b/629"", ""DA_d2_heldout200b/650"", ""DA_d2_seq100/132"", ""DA_d2_seq100/28"", ""DA_d2_seq100/4"", ""DA_d2_seq100/57""]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/501"", ""DA_d2_heldout200b/666"", ""DA_d2_seq100/15"", ""DA_d2_seq100/225"", ""DA_d2_seq100/76""]",1.0,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,MCR,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.28,0.29,0.01,52,4,6,138,"[""MCR_seq200b/312"", ""MCR_seq200b/451"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/220""]","[""MCR_seq200b/260"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/418""]",0.75390625,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,MCR,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.155,0.155,0.0,25,6,6,163,"[""MCR_seq200b/260"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/418"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/258"", ""MCR_seq200b/298"", ""MCR_seq200b/337"", ""MCR_seq200b/423"", ""MCR_seq200b/451"", ""MCR_v1_seq100/123""]",1.0,1.0,10
reviewer_a,E4,pairwise_tournament_vs_forest_evidence_integrator,forest_evidence_integrator,pairwise_tournament,primary,MCR,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.435,0.445,0.01,82,5,7,106,"[""MCR_seq200b/312"", ""MCR_seq200b/470"", ""MCR_seq200b/479"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/244""]","[""MCR_seq200b/258"", ""MCR_seq200b/298"", ""MCR_seq200b/337"", ""MCR_seq200b/423"", ""MCR_v1_seq100/123""]",0.7744140625,1.0,10
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,ALL,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.745,0.6,-0.145,107,42,13,38,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/589"", ""MCR_seq200b/341"", ""MCR_seq200b/384"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/330"", ""MCR_seq200b/356"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/245""]",0.00011361060320691507,0.0003408318096207452,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,ALL,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.115,0.13,0.015,16,7,10,167,"[""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29"", ""MCR_seq200b/330"", ""MCR_seq200b/354"", ""MCR_seq200b/356"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/234""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589"", ""MCR_seq200b/327"", ""MCR_seq200b/384"", ""MCR_seq200b/461""]",0.629058837890625,1.0,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,ALL,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,200,0.86,0.73,-0.13,136,36,10,18,"[""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/653"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90"", ""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/327"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/461"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/245""]",0.00015641720852954677,0.0006256688341181871,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,DA,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,100,0.69,0.6,-0.09,54,15,6,25,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/589""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29"", ""DA_d2_seq100/90""]",0.0783538818359375,0.31341552734375,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,DA,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,100,0.2,0.21,0.01,16,4,5,75,"[""DA_d2_heldout200b/488"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/220"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589""]",1.0,1.0,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,DA,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,100,0.89,0.81,-0.08,78,11,3,8,"[""DA_d2_heldout100/374"", ""DA_d2_heldout100/452"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/270"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/404"", ""DA_d2_heldout200b/490"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/586"", ""DA_d2_heldout200b/653"", ""DA_d2_seq100/103"", ""DA_d2_seq100/177"", ""DA_d2_seq100/90""]",0.057373046875,0.286865234375,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,MCR,clinical_complete,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,100,0.8,0.6,-0.2,53,27,7,13,"[""MCR_seq200b/341"", ""MCR_seq200b/384"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/330"", ""MCR_seq200b/356"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/75"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/245""]",0.0008213953115046024,0.0024641859345138073,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,MCR,compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,100,0.03,0.05,0.02,0,3,5,92,"[""MCR_seq200b/330"", ""MCR_seq200b/354"", ""MCR_seq200b/356"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/234""]","[""MCR_seq200b/327"", ""MCR_seq200b/384"", ""MCR_seq200b/461""]",0.7265625,1.0,8
reviewer_a,E5,add_component5_vs_base4,base4,add_component5,primary,MCR,complete_or_compatible_partial,ita_individual_model_reviewer_sensitivity,individual_blinded_model_reviewer_sensitivity_not_root,100,0.83,0.65,-0.18,58,25,7,10,"[""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/413"", ""MCR_seq200b/468"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/272"", ""MCR_seq200b/275"", ""MCR_seq200b/327"", ""MCR_seq200b/371"", ""MCR_seq200b/381"", ""MCR_seq200b/403"", ""MCR_seq200b/424"", ""MCR_seq200b/450"", ""MCR_seq200b/460"", ""MCR_seq200b/461"", ""MCR_seq200b/466"", ""MCR_v1_seq100/119"", ""MCR_v1_seq100/17"", ""MCR_v1_seq100/19"", ""MCR_v1_seq100/22"", ""MCR_v1_seq100/33"", ""MCR_v1_seq100/64"", ""MCR_v1_seq100/65"", ""MCR_v1_seq100/93"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/142"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/168"", ""MCR_v2_seq100/199"", ""MCR_v2_seq100/245""]",0.0021024015732109547,0.007512901909649372,8
